resource_id,fid,dataset,conjunto_huellas,municipio,departamento,huella_id,dano,pct_dano_0m,pct_dano_10m,pct_dano_20m,pct_construido_0m,pct_desconocido,confianza,subtipo,area_m2,estado_revision,origen_geometria,procedencia_dano,pct_vantor,estado_previo,lat,lon,first_seen,snapshot_date
a00eebfb-0590-456a-b46d-4633122330d9,11130,cali,overture,Cali,Valle del Cauca,552b6a05-b684-4b7d-a0d3-f33c80b834fa,1,0.3224852071005917,0.035172636334301385,0.013042957999282038,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4192179193546344,-76.55696770162793,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,11575,cali,overture,Cali,Valle del Cauca,509e2173-cd4e-4056-bba2-385c27a2bb32,1,1.0,0.20726306465899025,0.0676398323457147,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4180386438893064,-76.56414287601548,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,11688,cali,overture,Cali,Valle del Cauca,7f44859d-59a0-40c5-923b-cc999c88bed9,1,0.10569105691056911,0.016557433597792343,0.03860955927995034,0.012195121951219513,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.419219131897565,-76.56302396545155,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,12358,cali,overture,Cali,Valle del Cauca,3b6e7cdc-66d2-4a6d-ba04-f2d604f55d2d,1,0.3235294117647059,0.07774178621008793,0.024888888888888887,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4212737516930076,-76.56717505548343,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,12786,cali,overture,Cali,Valle del Cauca,6cb6cf7c-dabf-49b7-b944-c291545da3d0,1,0.23513513513513515,0.11913669064748202,0.04551451187335093,0.2972972972972973,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4217819727288545,-76.56181668769881,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,12801,cali,overture,Cali,Valle del Cauca,baae70e5-729e-4871-9dd1-8ddaa7a73da4,1,0.6324503311258278,0.13290529695024078,0.04896510940272028,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4218559181147086,-76.5618212130943,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,13031,cali,overture,Cali,Valle del Cauca,4b981aff-e0ea-4df5-b109-bad7505b1f83,1,0.14883720930232558,0.014110657259561827,0.004949850201901785,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.422519306826327,-76.55725567979599,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14550,cali,overture,Cali,Valle del Cauca,06845179-7823-4fd5-b497-c1914cc64e83,1,0.2052980132450331,0.10066555740432612,0.033789444289304665,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4208475309043713,-76.5561458709343,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14589,cali,overture,Cali,Valle del Cauca,762fa5d8-b54d-48de-9abf-61285436551b,1,0.8664688427299704,0.3069371727748691,0.12045427087108856,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.421438230309111,-76.5566052097074,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14591,cali,overture,Cali,Valle del Cauca,e797e8cc-0316-4e19-9c07-8ca8fd0922aa,1,0.9897959183673469,0.42439703153988867,0.14827483640690065,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.421518664705444,-76.55656573007504,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14594,cali,overture,Cali,Valle del Cauca,8b335c7b-cc64-4965-8ff5-5dfef75887be,1,0.10372340425531915,0.02794348508634223,0.037128422042063215,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4216916867677223,-76.556778193289,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14771,cali,overture,Cali,Valle del Cauca,78c5bb03-4a5c-4e56-829c-44e9b4f13e7f,1,0.31316397228637416,0.11859013584628564,0.0580970082139217,0.29422632794457276,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4222749002414705,-76.55257312649368,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14909,cali,overture,Cali,Valle del Cauca,4d6351b8-5014-411e-8078-4899b483f9ce,1,0.3978494623655914,0.10970464135021098,0.037623171095849506,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4227404342841306,-76.55503968405101,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,14924,cali,overture,Cali,Valle del Cauca,f45ed7ee-eb2e-4c2f-b7d6-1afe4d877552,1,0.1111111111111111,0.22592592592592592,0.10674992566161165,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.422985314092089,-76.55621127610011,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15051,cali,overture,Cali,Valle del Cauca,f4368835-7116-4d79-96a3-59ef4a3b4057,1,0.2938775510204082,0.16613076098606644,0.06855249745158003,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4231883040151563,-76.55589057504297,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15076,cali,overture,Cali,Valle del Cauca,c2ee5e90-db5a-4d1b-afc3-63089d7a1ecc,1,0.18008474576271186,0.05742176284811944,0.022214817283127845,0.038135593220338986,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.423639480193579,-76.55606666691129,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15248,cali,overture,Cali,Valle del Cauca,479e9012-a818-45ec-8080-d41c2948372d,1,0.330749354005168,0.12027707808564232,0.05132568971694733,0.011627906976744186,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.424182203340687,-76.5578454377422,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15254,cali,overture,Cali,Valle del Cauca,a2fb1761-8055-4702-9d34-63f8bd4384ca,1,0.32857142857142857,0.20034965034965035,0.0719216769172838,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4242708224956275,-76.55793002394734,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15373,cali,overture,Cali,Valle del Cauca,b1c1a963-12ff-4e99-93ae-c30df6ae29dc,1,0.1891891891891892,0.21580135440180587,0.07331378299120235,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.424630750816846,-76.55592003492748,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15589,cali,overture,Cali,Valle del Cauca,90ed17a5-c6c6-4767-9892-a3f9fdb0c996,1,0.4158415841584158,0.1328006088280061,0.04618234749239116,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4259631671626583,-76.55673121362936,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15590,cali,overture,Cali,Valle del Cauca,d5707cc0-0d1d-4ca1-bd22-e68104527baf,1,0.5365853658536586,0.15381225209343324,0.05033895860377903,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4259845602630374,-76.55667494140951,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15720,cali,overture,Cali,Valle del Cauca,9e1c63b4-104d-4e91-bda3-55eda712e47b,1,0.2136602451838879,0.17297921478060047,0.08946815621120978,0.01576182136602452,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.427058492128144,-76.55607430266734,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,15970,cali,overture,Cali,Valle del Cauca,12ee0916-ff7d-4ad9-9a5d-dd8251e908e9,1,0.38565022421524664,0.19293078055964655,0.12126310340364954,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.427293011523559,-76.55603582569812,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,16090,cali,overture,Cali,Valle del Cauca,57ef1eef-93c5-411e-b706-5c9e6bfd30e2,1,0.575,0.19617224880382775,0.0767798309697751,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.428018414461868,-76.55209498752815,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,16443,cali,overture,Cali,Valle del Cauca,759fc99d-6962-4692-aee1-b41e767cd28b,1,0.1619047619047619,0.01432532347504621,0.0045987242248924495,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4235488453356204,-76.56457567397962,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,17754,cali,overture,Cali,Valle del Cauca,4352a6ad-d3b5-46f9-b46e-f79a0462db2f,1,0.23333333333333334,0.24145583666222814,0.09745824255628177,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.44160783819054,-76.54951984124088,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,17818,cali,overture,Cali,Valle del Cauca,3b7feb86-0891-4ae8-be52-9b15a73e176d,1,0.20353982300884957,0.16529680365296803,0.09575721862109605,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4421463194350794,-76.55050406149863,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,17819,cali,overture,Cali,Valle del Cauca,7da7404f-6a5e-455e-9005-fefd90f79250,1,0.13613724405091313,0.04242338251986379,0.03818713052931984,0.059767570558937465,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4421708033566434,-76.55069272581733,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,17846,cali,overture,Cali,Valle del Cauca,d8417e6e-1018-4a49-9699-5a246632ee54,1,0.10138248847926268,0.025648097076668507,0.010026954177897575,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.442830885041963,-76.55026809873937,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,20040,cali,overture,Cali,Valle del Cauca,9fab0fb8-1435-4055-8ce8-d73f5efe3983,1,0.27758535378525484,0.08171428571428571,0.03951367781155015,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4550971100138743,-76.51772349845804,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,20997,cali,overture,Cali,Valle del Cauca,6199f029-d251-460d-90e5-8db07358b907,1,0.29020234291799785,0.1684194482548392,0.08030523255813954,0.15175718849840256,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4488374540244235,-76.54384023730813,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,21572,cali,overture,Cali,Valle del Cauca,68907303-4ead-49a6-96b4-740d648821ce,1,0.14309210526315788,0.049258377586522614,0.022143562726374712,0.328125,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.444961179944402,-76.52836144325545,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,21947,cali,overture,Cali,Valle del Cauca,95ec39bd-a28d-4cb7-b2e6-dac8e4c9edb1,1,0.4063097514340344,0.18225068618481244,0.08087697929354445,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4476901150307935,-76.52784659516178,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,22370,cali,overture,Cali,Valle del Cauca,16d9d6dc-b24c-4cd8-b05c-aeb8f8a900ab,1,0.15384615384615385,0.03627671541057368,0.01397313691507799,0.04871794871794872,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4471337331915834,-76.54997466805527,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,22373,cali,overture,Cali,Valle del Cauca,7fa48004-adcf-401f-ba41-8b52522a19b9,1,0.525,0.057769816390506046,0.01875,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.447168553938494,-76.55003543331908,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,22643,cali,overture,Cali,Valle del Cauca,cc6eb4bf-c4e8-4157-9ad8-b9db8d1da814,1,0.10003049710277524,0.06210547749949094,0.03273585918214018,0.37938395852394025,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.4475014662536827,-76.55658587756476,2026-08-31T10:29:57Z,2026-08-31
a00eebfb-0590-456a-b46d-4633122330d9,24420,cali,overture,Cali,Valle del Cauca,7d2bd36e-6451-49ee-80f2-8395af79a785,1,0.3411764705882353,0.21994408201304752,0.1623715179502458,0.0,0.0,\N,\N,\N,\N,\N,\N,\N,\N,3.458623467228194,-76.53735635605241,2026-08-31T10:29:57Z,2026-08-31
