Comuna;ID_BARRIO;Barrio;DIRECCION;ESCENARIO;Tipo Espacio;TIPO ESCENENARIO;EQUIPAMIENTO;PROGRAMAS SECRETARIA DE DEPORTE;GRAMA NATURAL;SINTETICA;MULTIPLE;BALONCESTO;VOLEIBOL;PISCINA ADULTOS;PISCINA NI�OS;JUEGOS INFANTILES;BIOSALUDABLES;PISTA PATINAJE;PISTA DE TROTE;PISTA BMX;TENIS;TEJO;HOCKEY;FUTSALA;MICROFUTB;VOLEY PLAYA
10;12;Pasoancho;K 41  # 12B - 00;Polideportivo Pasoancho;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Edificacion;Deporvida (Futbol- Futsal- Tenis- Patinaje) Canas Y Ganas- Cuerpo Y Espiritu- Deporte Comunitario;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10;13;Panamericano;C 11  # 41A - 36;Unidad Recreativa Los Castores;Cerrado;UNIDAD RECREATIVA;Cancha Multiple- Cancha De Baloncesto- Salon Multiple- Cancha Sintetica- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Deporvida- Cuerpo Y Espiritu- Canas Y Ganas;0;1;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
10;13;Panamericano;K 46A # 12B - 00;Parque Recreativo Panamericano;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;No tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10;13;Panamericano;K 49  # 12 - 00;Unidad Recreativa Panamericano;Cerrado;UNIDAD RECREATIVA;Cancha De Baloncesto- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Deporvida (Futbol- Natacion)- Canas Y Ganas- Cali Integra- Cuerpo Y Espiritu;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
10;14;Colseguros;K 29A # 13 - 04;Parque Santa Clara Rampas;Abierto;PARQUE;Zona Skateboard;Vertigo (Skateboard- Parkour);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10;14;Colseguros;K 29B # 12B - 00;Polideportivos Colseguros Andes;Abierto;POLIDEPORTIVO;Cancha Grama Natural Futbol 8- Cancha Multiple- Juegos Infantiles- Coliseo- Kiosko- Biosaludables- Pista De Trote;Deporte Comunitario (Atletismo)- Deporvida (Patinaje)- Vive El Parque- Canas Y Ganas;1;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
10;17;San Judas;K 39  # 23 - 00;Polideportivo La 23;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Kiosko- Juegos Infantiles- Pista De Trote;Deporvida (Futbol)- Deporte Comunitario (Atletismo);1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
10;17;San Judas;K 40 # 18 - 00;Parque Lineal - Cancha De Colores;Abierto;CANCHA ;2 Canchas Multiples- Pista De Trote;Vive El Parque;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
10;17;San Judas;K 42  # 18 - 00;Polideportivo San Judas Tadeo  Ii;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles- Cancha Sintetica;Deporvida (Futbol- Baloncesto)- Cuerpo Y Espiritu- Canas  Y Ganas- Deporte Comunitario;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10;17;San Judas;K 49 # 23 - 00;Parque Recreativo San Judas Tadeo I;Abierto;PARQUE RECREATIVO;2 Canchas Multiples- Juegos Infantiles- Juegos Biosaludables;Deporvida (Patinaje)- Canas Y Ganas- Cuerpo Y Espiritu;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 32B # 31 - 00;Cancha De Baloncesto San Carlos;Abierto;CANCHA ;Cancha De Baloncesto;No Tiene;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 33 # 30 - 00;Cancha Multiple Del Mico San Carlos;Abierto;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Baloncesto);0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 33A # 29 - 00;Polideportivo San Carlos Cancha Santiago Apostol;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha De Futbol 5- Juegos Infantiles- Edificacion - Kiosko;Canas Y Ganas;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 33A # 31A - 00;Cancha De Baloncesto San Carlos;Abierto;CANCHA ;Cancha De Baloncesto- Pista De Trote;Cuerpo Y Espiritu- Canas Y Ganas- Deporte Comunitario (Rumba Recreativa);0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11;1;San Carlos;K 36A # 29 - 00;Polideportivo La Bombonera;Cerrado;POLIDEPORTIVO;Cancha Grama Natural-Cancha Sintetica- Cancha Multiple-  Biosaludables- Edificacion- Juegos Infantiles;Cuerpo Y Espiritu- Canas Y Ganas- Deporte Comunitario (Rumba Recreativa);1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 36A # 31 - 00;Cancha De Futbol 5 San Carlos;Abierto;CANCHA ;Cancha De Futbol 5- Juegos Infantiles;No Tiene;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;1;San Carlos;K 37 # 32 - 53;Parque Tertualiadero 3 Edad San Carlos;Cerrado;PARQUE;Cancha Multiple- Kiosko;Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;3;La Independencia;K 41B # 30 - 00;Parque Recreativo La Independencia;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Pista De Trote- Juegos Infantiles- Biosaludables;Deporvida (Futsala) Cuerpo Y Espiritu- Canas Y Ganas- Vive El Parque- Vertigo;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
11;4;La Esperanza;C 26C # 37-21;Polideportivo La Esperanza;Cerrado;POLIDEPORTIVO;Cancha Multiple- Juegos Infantiles- Pista De Trote- Edificacion- Cancha Sintetica- Biosaludables- Cancha De Baloncesto;Deporvida (Baloncesto)- Cuerpo Y Espiritu;0;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0
11;6;El Jardin;C 26 # 33A - 00;Cancha Multiple El Jardin Autoservicio;Cerrado;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Baloncesto)- Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;6;El Jardin;K 29 BIS  # 29 - 00;Cancha  De Baloncesto El Jardin;Cerrado;CANCHA ;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;6;El Jardin;K 31 # 26E - 00;Polideportivo El Jardin;Cerrado;POLIDEPORTIVO;Cancha De Baloncesto- Edificacion;No Tiene;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;6;El Jardin;K 37 # 27 - 00;Parque Recreativo El Jardin;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Salon Multiple- Pista De Trote- Biosaludables- Juegos Infantiles;Deporvida (Patinaje- Voleibol)- Cuerpo Y Espiritu- Canas Y Ganas;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
11;7;Fortaleza;K 29 # 31A- 39;Kiosco 3 Edad Luis H. Garces;Cerrado;KIOSCO;Salon Multiple;Canas Y Ganas- Cuerpo Y Espiritu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;7;Fortaleza;K 30A # 31A - 00;Polideportivo Fortaleza;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha De Baloncesto- Edificacion- Cancha Sintetica;Deporvida (Futbol);1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;7;Fortaleza;K 31 # 31A - 00;Parque Infantil Fortaleza;Cerrado;PARQUE;Kiosco- Juegos Infantiles- Edificacion;No Tiene;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;8;El Recuerdo;C 30 # 27 - 00;Parque Recreativo El Recuerdo;Cerrado;PARQUE RECREATIVO;Cancha Grama Natural Futbol 8- Cancha De Baloncesto- Juegos Infantiles;Cuerpo Y Espiritu;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;9;Aguablanca;K 24 # 26 - 00;Parque Recreativo Aguablanca;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles;Deporvida (Patinaje)- Cuerpo Y Espiritu- Canas Y Ganas- Vertigo;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;11;20 De Julio;D 23  # 23A - 00;Parque Recreativo 20 De Julio;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Teatrino;Deporvida (Patinaje- Futsal)- Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;12;Prados De Oriente;C 28A # 24A - 00;Polideportivo Prados De Oriente;Cerrado;POLIDEPORTIVO;Cancha De Baloncesto- Cancha Multiple- Juegos Infantiles- Pista De Trote- Edificacion;Deporvida (Futsal)- Cuerpo Y Espiritu- Carreras Y Caminatas;0;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
11;13;Ciudad Modelo;K 39 # 32 - 00;Parque Recreativo Ciudad Modelo;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Juegos Biosaludables;Vive El Parque;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
11;13;Ciudad Modelo;K 41 # 31B - 00;Cancha Multiple Ciudad Modelo;Cerrado;CANCHA MULTIPLE;Cancha Multiple;Deporvida (Baloncesto)- Vive El Parque;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;13;Ciudad Modelo;K 41B # 31B-40;Unidad Recreativa Ciudad Modelo (Crp);Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- 2 Canchas Multiples- Salon Multiple- 2 Canchas Sinteticas- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Deporvida (Natacion)- Cuerpo Y Espiritu- Canas Y Ganas;1;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
11;14;Villa Del Sur;K 42A # 26B - 00;Tertuliadero Villa Del Sur;Cerrado;TERTULIADERO;Salon Multiple- Edificacion;No Tiene;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;14;Villa Del Sur;K 42B # 28 - 00;Cancha Multiple Villa Del Sur;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;14;Villa Del Sur;K 43 # 26 - 00;Unidad Recreativa Villa Del Sur (Crp);Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha Multiple-  Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Pista De Trote- Edificacion- Teatrino;Deporvida(Natacion- Futbol)- Cuerpo Y Espiritu- Canas Y Ganas- Deporte Comunitario;1;0;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0
11;14;Villa Del Sur;K 43 # 26 - 00;Cancha Futbol 11 Villa Del Sur;Abierto;CANCHA ;Cancha Grama Natural;Deporvida (Futbol);1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;14;Villa Del Sur;K 43 # 26B - 00;Cancha Multiple Villa Del Sur;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;15;Jose Holguin Garces;K 48  # 26 - 00;Cancha Multiple Holguin Garces;Cerrado;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;17;Jose Maria Cordoba;K 33B # 32A - 00;Cancha Multiple Jose Maria Cordoba;Cerrado;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles- Edificacion- Juegos De Primera Infancia;Cuerpo Y Espiritu- Canas Y Ganas- Deporvida (Futbol- Baloncesto);0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;18;San Pedro Caver;D 31A # 30 - 00;Polideportivo San Pedro;Cerrado;POLIDEPORTIVO;Cancha Multiple- Juegos Infantiles- Cancha Sintetica- Edificacion;Deporvida (Futbol- Baloncesto);0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;19;Conquistadores;K 29A # 35A - 00;Polideportivo Conquistadores;Cerrado;POLIDEPORTIVO;Cancha Multiple- Salon Multiple- Juegos Infantiles- Biosaludables;Deporvida (Futbol- Boxeo- Patinaje)- Cuerpo Y Espiritu- Deporte Comunitario (Rumba Recreativa- Biosaludables);0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
11;20;La Gran Colombia;D 33 # 32C - 00;Polideportivo La Gran Colombia;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Sintetica- Cancha Multiple- Juegos Infantiles;Deporvida (Baloncesto)- Cuerpo Y Espiritu- Deporte Comunitario (Rumba Recreativa);1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;21;San Benito;K 27 # 32-15;Parque Recreativo San Benito;Cerrado;PARQUE RECREATIVO;Cancha Multiple- Salon Multiple- Pista Patinaje- Juegos Infantiles- Biosaludables;Cuerpo Y Espiritu- Canas Y Ganas- Cali Integra- Deporte Comunitario;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
11;21;San Benito;K 28 # 32-21;Cancha Sintetica San Benito;Cerrado;CANCHA ;Juegos Infantiles- Edificacion- Cancha Sintetica;Deporvida (Futsala)- Deporte Comunitario (Banquitas)- Cuerpo Y Espiritu- Canas Y Ganas;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
11;22;Primavera;K 32B # 34 - 00;Cancha De Futbol Primavera;Cerrado;CANCHA ;Cancha Grama Natural- Pista De Trote;Deporvida (Futbol);1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
11;22;Primavera;K 33A   # 35 - 00;Parque Recreativo Primavera;Cerrado;PARQUE RECREATIVO;Cancha Multiple Con Cubierta-Cancha Multiple - Kiosco- Juegos Infantiles;Deporvida (Futbol- Boxeo)- Cuerpo Y Espiritu- Deporte Comunitario (Rumba Recreativa);0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12;2;Asturias;K 24B # 44 - 00;Cancha Multiple Asturias;Abierto;CANCHA MULTIPLE;Cancha Multiple- Edificacion- Gimnasio;Deporvida (Baloncesto- Patinaje- Futsala)- Cuerpo Y Espiritu- Canas Y Ganas;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;4;Alfonso Barberena;K25 # 33C-00;Parque Recreativo Alfonso Barberena;Abierto;PARQUE RECREATIVO;Cancha Multiple- Juegos Infantiles- Biosaludables- Kiosco;Deporvida (Futsala- Baloncesto)- Cuerpo Y Espiritu- Deporte Comunitario (Biosaludables);0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
12;6;Fenalco Kennedy;K 25A # 44 - 00;Cancha De Futbol Fenalco Kennedy;Cerrado;KIOSCO;Cancha Grama Natural- Cancha Multiple;Deporvida (Futbol)- Carreras Y Caminatas;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;7;Nueva Floresta;C 44 # 24C - 03;Unidad Recreativa La Tortuga;Cerrado;UNIDAD RECREATIVA;2 Canchas Multiples- Salon Multiple- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Edificacion;Deporvida(Futsala- Natacion) Cuerpo Y Espiritu- Canas Y Ganas;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
12;7;Nueva Floresta;C 59 # 25 - 00;Canchas Multiples Nueva Floresta (4);Abierto;CANCHA MULTIPLE;3 Canchas Multiples;Deporvida (Voleibol- Baloncesto- Patinaje)- Cuerpo Y Espiritu- Deporte Comunitario (Atletismo)- Canas Y Ganas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;7;Nueva Floresta;K 24  # 57 - 00;Polideportivo Nueva Floresta;Cerrado;POLIDEPORTIVO;Cancha Grama Natural-Cancha De Baloncesto- Juegos Infantiles- Pista Patinaje;Deporvida (Atletismo- Futbol)- Cuerpo Y Espiritu;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
12;7;Nueva Floresta;K 25B  # 58 - 08;Cancha Sintetica Nueva Floresta;Cerrado;CANCHA ;Cancha Sintetica- Edificacion;Deporvida (Futbol);0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;7;Nueva Floresta;K 26 # 51 - 04;Parque Infantil Juan Pablo Ii;Cerrado;PARQUE;Cancha De Baloncesto- Juegos Infantiles;No Tiene;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
12;8;Julio Rincon;K 28E # T 54 - 00;Parque Recreativo Julio Rincon;Cerrado;PARQUE RECREATIVO;Cancha Multiple;Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;9;12 De Octubre;K 28F # 50 - 00;Unidad Recreativa 12 De Octubre;Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha Sintetica- Cancha De Baloncesto- Piscina Ninos- Piscina Adultos- Juegos Infantiles- Pista De Trote- Edificacion- Gimnasio;Deporvida (Atletismo- Futbol- Natacion)- Cuerpo Y Espiritu- Deporte Comunitario;1;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0
12;11;Sindical;K 28C # 50 - 00;Polideportivo Sindical;Cerrado;POLIDEPORTIVO;Cancha Multiple- Cancha Sintetica- Salon Multiple- Juegos Infantiles- Pista Patinaje- Edificacion;Deporvida (Baile Deportivo)- Cuerpo Y Espiritu- Deporte Comunitario (Atletismo- Baloncesto)- Canas Y Ganas- Viactiva;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
13;1;Ulpiano Lloreda;K 24 # 72 - 00;Polideportivo Ulpiano Lloreda;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Cancha Multiple;DeporvidaFutbol- Baloncesto- Cuerpo Y Espiritu;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;1;Ulpiano Lloreda;K 26A # 72 - 00;Parque Recreativo Ulpiano Lloreda;Abierto;PARQUE RECREATIVO;Juegos Infantiles- Pista De Trote- Cancha De Baloncesto;DeporvidaFutbol- Baloncesto;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0
13;3;Poblado I;K 28H  # 72K - 00;Cancha Sintetica  Las Gemelas Poblado 1;Cerrado;CANCHA ;Cancha Multiple- Biosaludables;DeporvidadFutbol;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
13;3;Poblado I;K 28I # 72O - 00;Cancha Multiple La Unik Poblado 1;Cerrado;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;3;El Poblado I;K 29C # 43A - 00;Polideportivo Poblado 1 (Crp);Cerrado;POLIDEPORTIVO;Cancha Multiple- Cancha De Futbol 5- Salon Multiple- Juegos Infantiles- Cancha De Tejo- Edificacion;Cuerpo Y Espiritu-  Deporte Comunitario Rumba Deportiva;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
13;4;Poblado II;K 28 1 # 72Z - 00;Parque Recreativo El Poblado 2;Abierto;PARQUE RECREATIVO;2 Canchas Multiples- Juegos Infantiles;DeporvidaFutbol;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;4;Poblado II;K 28A  # 72W - 00;Cancha Multiple La Siri;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;4;Poblado II;K 28B3 # 72V - 00;Cancha Multiple Longitudinal Poblado 2 Sector Patinaje;Abierto;CANCHA MULTIPLE;Cancha Multiple;DeporvidaBaloncesto- Boxeo- Futsala Cuerpo Y Espiritu-  Deporte Comunitario Rumba Deportiva;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;4;Poblado II;K 28E # 72V - 00;Cancha Multiple Poblado 2;Abierto;CANCHA MULTIPLE;Cancha Multiple;Cuerpo Y Espiritu-  DeporvidaBaloncesto-  Vive El Parque;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;4;Poblado II;K 28E1 # 72W - 00;Cancha Multiple Longitudinal Poblado 2 Sector Sena;Abierto;CANCHA MULTIPLE;Cancha Multiple;DeporvidaBaloncesto- Boxeo- Futsala Cuerpo Y Espiritu-  Deporte Comunitario Rumba Deportiva;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;5;Comuneros II;K 28  # 72M - 00;Cancha Multiple Comuneros 2;Abierto;CANCHA MULTIPLE;Cancha Multiple;Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;5;Comuneros II;K 28A  # 72H - 00;Cancha De Futbol La Cero Comuneros  2;Cerrado;CANCHA ;Cancha Grama Natural;DeporvidaFutbol -  Cuerpo Y Espiritu;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;5;Comuneros II;K 28A # 72T - 00;Centro Multiple Comuneros  2;Abierto;SALON MULTIPLE;Cancha De Baloncesto- Cancha Sintetica- Juegos Infantiles- Biosaludables;Cuerpo Y Espiritu- Deporvida Futbol- Baloncesto- Boxeo;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0
13;5;Comuneros II;K 28B1  # 72R - 00;Cancha Multiple Comuneros La Fulin 2;Cerrado;CANCHA MULTIPLE;Cancha Multiple;Cuerpo Y Espiritu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;5;Comuneros II;T 28E # 72F4 - 00;Parque Recreativo La Hormiga Comuneros  2;Abierto;PARQUE RECREATIVO;Cancha De Futbol 5- Juegos Infantiles;Deporte ComunitarioRumba Deportiva;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;6;Ricardo Balcazar;K 26D # 71B - 00;Cancha Multiple Ricardo Balcazar;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;6;Ricardo Balcazar;K 26I  D 70;Polideportivo Ricardo Balcazar;Abierto;POLIDEPORTIVO;Cancha Multiple- Pista Patinaje- Juegos Infantiles;Cuerpo Y Espiritu- Cali Integra- Mi Comunidad Es Mi Escuela- DeporvidaPatinaje- Atletismo;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0
13;6;Ricardo Balcazar ;K 26L # 71C - 00;Polideportivo Ricardo Balcazar 2;Cerrado;POLIDEPORTIVO;Cancha Grama Natural- Pista De Trote. Juegos Infantiles- Cancha Sintetica- Camerinos;Cuerpo Y Espiritu- Cali Integra;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
13;6;Ricardo Balcazar;T 26I # 70 - 41;Kiosco Tertuliadero Ricardo Balcazar;Cerrado;KIOSCO;Salon Multiple;Canas Y Ganas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;8;El Diamante;K 31 # 40 - 12;Unidad Recreativa El Diamante  (Crp);Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- 2 Cancha Multiple- Salon Multiple- Cancha Sintetica- Piscina Ninos- Piscina Adultos- Biosaludables- Edificacion- Juegos Infantiles;DeporvidaFutbol- Karate- Baloncesto- Natacion- Atletismo Cuerpo Y Espiritu- Careras Y Caminatas- Deporte Comunitario- ;1;1;2;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0
13;8;Nuevo Horizonte;TV 28F # 72F5 - 00;Cancha Multiple Nuevo Horizonte;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;No Tiene;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;9;Carlos Lleras Restrepo;K 26H # 72 - 00;Polideportivo Carlos Lleras Restrepo;Cerrado;POLIDEPORTIVO;Cancha De Baloncesto- Cancha Sintetica- Biosaludables- Kiosko;Cuerpo Y Espiritu;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
13;10;Villa Del Lago;D 71A1 # 25C - 01;Unidad Recreativa Villa Del Lago  (Crp);Cerrado;UNIDAD RECREATIVA;Cancha Grama Natural- Cancha De Baloncesto- Cancha De Futbol 5- Salon Multiple- Piscina Ninos- Piscina Adultos- Biosaludables- Edificacion;Cuerpo Y Espiritu- Deporvida Natacion;3;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
13;10;Villa Del Lago;K 25E # 71A1 - 00;Parque Recreativo Villa Del Lago;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Pista De Trote;Cuerpo Y Espiritu-  DeporvidaAtletismo;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
13;10;Laguito;K 26H2 # 72F - 00;Parque Recreativo El Laguito;Abierto;PARQUE RECREATIVO;Cancha Grama Natural- Cancha Multiple- Juegos Infantiles;Cuerpo Y Espiritu;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;11;Los Robles;K 28 #  72T1 - 00;Cancha De Futbol 5 Robles;Abierto;CANCHA ;Cancha De Futbol 5;No Tiene;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;11;Robles;K 28D3 # 72L - 00;Cancha Multiple Los Robles  Quimbaya;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles;Cuerpo Y Espiritu;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
13;11;Robles;K 28E4 # 72S - 00;Cancha Multiple Los Robles;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;12;Rodrigo Lara Bonilla;T 72W # 72N - 00;Parque Recreativo Lara Bonilla;Abierto;PARQUE RECREATIVO;Juegos Infantiles- Biosaludables;Vertigo;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
13;13;Charco Azul;D 70B1 C 22B BIS;Biosaludables  Charco Azul;Cerrado;BIOSALUDABLES;Biosaludables;No Tiene;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
13;13;Charco Azul;K 24 # 71A1 - 00;Cancha De Futbol Charco Azul;Abierto;CANCHA ;Cancha Grama Natural- Pista De Trote- Biosaludables;DeporvidaFutbol;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0
13;13;Charco Azul;K 25O # 72U - 00;Cancha Multiple Charco Azul Feria;Abierto;CANCHA MULTIPLE;Cancha Multiple- Juegos Infantiles- Biosaludables;No Tiene;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
13;13;Charco Azul;K 25U # 72U - 00;Cancha Multiple Charco Azul Sardi;Abierto;CANCHA MULTIPLE;Cancha Multiple;No Tiene;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;14;Villa Blanca;K 26L # 72F - 00;Cancha De Futbol Villa Blanca;Abierto;CANCHA ;Cancha Grama Natural;No Tiene;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;15;Calipso III;K 28D3 #  72F3 - 00;Cancha De Baloncesto Calipso 3;Abierto;CANCHA ;Cancha De Baloncesto;Cuerpo Y Espiritu;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
